1	3047700	7136383	78	40	40
2	3532550	920471	134	-1	81
3	2321671	1782743	35	21	21
4	4803054	792916	312	-1	86
5	15818	910450	79	47	47
6	4263595	5301276	71	-1	77
7	4741442	5962132	252	7	7
8	4803156	792843	157	-1	86
9	753565	1866648	158	-1	84
10	558822	5647005	308	32	32
11	1740634	2796410	297	11	11
12	15894	910434	125	47	47
13	1536380	5741830	87	19	19
14	38917	3974619	296	38	38
15	4570369	6712816	81	-1	67
16	3749967	1304630	255	-1	93
17	2885812	1703592	134	-1	82
18	1295504	5709880	26	-1	75
19	203842	2897460	308	-1	63
20	1541600	2958341	128	42	42
21	5005894	2863966	134	1	1
22	4531917	5287011	166	3	3
23	638454	8102106	327	39	39
24	1868567	2972274	207	-1	99
25	4570558	6712846	142	-1	67
26	145568	7590785	300	-1	64
27	151959	1971538	156	24	24
28	2509781	6049569	318	2	2
29	3560899	6348066	42	-1	62
30	4731727	6739361	174	-1	85
31	1295681	5709855	119	-1	75
32	926759	6233357	92	-1	73
33	2905183	5768541	353	16	16
34	3749949	1304486	186	-1	93
35	1344734	5201493	255	-1	51
36	3415007	323367	94	31	31
37	4954971	6733757	64	18	18
38	704410	4178516	341	33	33
39	94756	5405669	198	-1	88
40	3703138	610782	132	9	9
41	4789817	4036593	97	-1	59
42	3617927	4322969	180	-1	97
43	2905275	5768688	288	16	16
44	2321896	1782698	117	21	21
45	1541488	2958261	108	42	42
46	1900043	5823953	347	50	50
47	544671	6442693	153	-1	69
48	1344696	5201473	275	-1	51
49	2509901	6049560	213	2	2
50	3532437	920453	60	-1	81
51	3410571	2400999	21	41	41
52	3532547	920612	227	-1	81
53	4741333	5962060	350	7	7
54	3482504	70850	111	35	35
55	4847496	4946934	315	34	34
56	3047536	7136630	305	40	40
57	2235024	55736	303	-1	74
58	3946115	4336955	218	-1	79
59	2564922	580688	316	-1	53
60	360689	7491278	27	-1	100
61	1652474	6175056	61	49	49
62	1652523	6175116	59	49	49
63	4976390	4190830	269	-1	92
64	4802974	792852	21	-1	86
65	1740810	2796335	217	11	11
66	3689019	2588044	145	26	26
67	4834078	2803114	291	-1	66
68	2927171	6128787	105	36	36
69	1652442	6175211	6	49	49
70	4531744	5286899	71	3	3
71	638730	8101998	198	39	39
72	544624	6442854	225	-1	69
73	2897994	5740794	336	48	48
74	4570417	6713019	259	-1	67
75	3155165	6592242	81	-1	90
76	4954926	6733686	77	18	18
77	989608	201601	88	-1	55
78	3532371	920432	46	-1	81
79	3532466	920568	310	-1	81
80	3973592	5933285	229	-1	56
81	2565233	580663	170	-1	53
82	3230457	6070331	73	-1	83
83	3561041	6348196	126	-1	62
84	3695871	2744260	52	-1	89
85	3547079	2254713	305	15	15
86	2051660	3819406	37	-1	76
87	1295571	5709851	60	-1	75
88	2565191	580525	135	-1	53
89	1338546	2240968	91	-1	70
90	15768	910666	273	47	47
91	2509950	6049566	180	2	2
92	203727	2897504	288	-1	63
93	1541615	2958315	123	42	42
94	859892	6462934	71	-1	61
95	2509911	6049514	200	2	2
96	4263568	5301459	309	-1	77
97	4531817	5287201	284	3	3
98	2509823	6049547	268	2	2
99	3979573	5037360	265	-1	98
100	3703010	610825	92	9	9
101	4531649	5286987	356	3	3
102	4263456	5301410	351	-1	77
103	3973494	5933077	125	-1	56
104	2565113	580584	137	-1	53
105	498401	5068839	358	10	10
106	4834121	2803096	244	-1	66
107	498386	5068820	10	10	10
108	203915	2897345	158	-1	63
109	2138783	6005732	322	30	30
110	1652444	6175188	347	49	49
111	3910271	2796520	53	-1	72
112	38820	3974603	286	38	38
113	704611	4178379	112	33	33
114	2412255	6499945	248	-1	60
115	2574390	6590684	173	4	4
116	3042800	7968068	50	-1	65
117	3561060	6348299	259	-1	62
118	3414993	323334	59	31	31
119	203916	2897236	123	-1	63
120	3405774	871334	202	-1	68
121	15813	910380	90	47	47
122	3561068	6348125	127	-1	62
123	3703005	610918	69	9	9
124	3547053	2254658	307	15	15
125	2574167	6590542	20	4	4
126	3862913	7490474	106	-1	71
127	3749797	1304611	298	-1	93
128	1570074	804876	239	29	29
129	3563439	7982806	209	37	37
130	4731716	6739519	213	-1	85
131	1868557	2972136	84	-1	99
132	860027	6462979	127	-1	61
133	3207344	3115646	189	20	20
134	5005960	2863916	148	1	1
135	3910556	2796614	141	-1	72
136	4789760	4036837	292	-1	59
137	3617643	4323124	356	-1	97
138	4803187	792925	254	-1	86
139	1868466	2972193	66	-1	99
140	971664	4151844	101	8	8
141	2589553	4910321	218	44	44
142	3973551	5933078	105	-1	56
143	2235025	55550	19	-1	74
144	4834127	2803028	213	-1	66
145	1284626	1540624	223	-1	58
146	94545	5405668	347	-1	88
147	4954854	6733977	292	18	18
148	2195291	2056735	328	-1	57
149	3547140	2254502	35	15	15
150	1824339	971107	145	12	12
151	753423	1866841	311	-1	84
152	2290477	2608203	246	-1	78
153	3047793	7136551	188	40	40
154	38863	3974435	40	38	38
155	3702986	610936	305	9	9
156	1284589	1540717	254	-1	58
157	1900153	5823804	94	50	50
158	2195512	2056759	270	-1	57
159	145525	7590903	311	-1	64
160	1536575	5741923	155	19	19
161	576854	544057	13	22	22
162	4803004	792858	349	-1	86
163	2589465	4910387	310	44	44
164	2509817	6049455	55	2	2
165	3207281	3115841	238	20	20
166	3946149	4336862	170	-1	79
167	3142237	4354923	186	-1	52
168	3979758	5037234	160	-1	98
169	1652636	6175334	235	49	49
170	1297717	1299419	205	-1	87
171	1769155	4655007	158	28	28
172	1569999	804907	315	29	29
173	2235112	55741	281	-1	74
174	753565	1866721	144	-1	84
175	4263500	5301483	316	-1	77
176	4459192	6100255	198	43	43
177	1284484	1540443	93	-1	58
178	3482601	70833	127	35	35
179	1570047	804946	241	29	29
180	3560894	6348333	300	-1	62
181	3862801	7490589	349	-1	71
182	38965	3974433	128	38	38
183	971725	4151968	180	8	8
184	638462	8102013	341	39	39
185	2321714	1782718	52	21	21
186	4741394	5962117	270	7	7
187	4847552	4946885	241	34	34
188	3405556	871238	53	-1	68
189	3462050	7205588	57	46	46
190	2138902	6005818	248	30	30
191	577073	543998	156	22	22
192	1075594	2160312	206	5	5
193	704437	4178652	275	33	33
194	989558	201830	227	-1	55
195	2138796	6005570	50	30	30
196	2589409	4910264	356	44	44
197	1868403	2972172	25	-1	99
198	1338464	2240960	66	-1	70
199	2401167	4524017	228	-1	96
200	2636205	5208699	77	-1	95
201	360720	7491258	45	-1	100
202	1868555	2972115	110	-1	99
203	2905430	5768575	184	16	16
204	3439341	7668456	118	27	27
